id,uuid,url,room,square,city,lat,lon,description,photo,star,focus,id,date,flat_id,price
675733411,ea68c229-3c42-41cb-b8e4-fd33b05e36ae,https://krisha.kz/a/show/675733411,1,38,Астана,51.118704,71.524303,"жил. комплекс Шеркала, монолитный дом, 2020 г.п., состояние: свежий ремонт, жил. площадь 38 м², кухня 12 м², потолки 2.7м., санузел совмещенный, интернет оптика, меблирована полностью, Сдаётся 1комн кв семейным без детей 200тыс+квартплата, район нового вокзала нурлы жол, школа бином квартира новая…",https://krisha-photos.kcdn.online/webp/ea/ea68c229-3c42-41cb-b8e4-fd33b05e36ae/1-full.jpg,0,0,22,2024-10-10,675733411,200000
675871397,4d30362d-4de5-47aa-a8ea-699136811029,https://krisha.kz/a/show/675871397,1,39,Астана,51.151558,71.371374,"жил. комплекс Памир, 2018 г.п., состояние: свежий ремонт, потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет оптика, меблирована полностью, Сдам 1 комнатную квартиру в ЖК Памир, ул. Ч. Айматова 38, на длительный срок. состояние идеальное, жил только один, очень аккуратный арен…",https://krisha-photos.kcdn.online/webp/4d/4d30362d-4de5-47aa-a8ea-699136811029/1-full.jpg,0,0,691,2024-10-10,675871397,200000
676031412,5d6478b4-3427-4a95-8f2b-3a56b2aac124,https://krisha.kz/a/show/676031412,2,50,Астана,51.130603,71.39235,"жил. комплекс GreenLine.Зеленый квартал, монолитный дом, 2017 г.п., потолки 3м., меблирована полностью, ЖК Зеленый квартал сдается евродвушка для проживания 1 - 2 чел на длительный срок без детей, без животных и вредных привычек. Оплата 240 тыс + коммунальные. Депозит возвратный 70 тыс тенге. В…",https://krisha-photos.kcdn.online/webp/5d/5d6478b4-3427-4a95-8f2b-3a56b2aac124/1-full.jpg,0,0,664,2024-10-10,676031412,250000
676563479,02805a33-cbb2-4892-a134-3a00c9f8bc19,https://krisha.kz/a/show/676563479,2,68,Астана,51.147566,71.366727,"жил. комплекс Саржайлау, 2017 г.п., состояние: свежий ремонт, жил. площадь 50 м², кухня 15 м², санузел раздельный, меблирована полностью, Аренда 230 000 +ком услуги+ депозит",https://krisha-photos.kcdn.online/webp/02/02805a33-cbb2-4892-a134-3a00c9f8bc19/1-full.jpg,0,0,819,2024-10-10,676563479,230000
676581731,ba6aa9af-77f7-44f6-86d6-a0801471b383,https://krisha.kz/a/show/676581731,2,40,Астана,51.116437,71.484858,"жил. комплекс Bravo Family, монолитный дом, 2022 г.п., состояние: свежий ремонт, жил. площадь 40 м², кухня 10 м², потолки 3м., санузел совмещенный, меблирована полностью, Евр. двушка 2х кв. ЖК Family Bravo 2022 года Калдаякова 23 А 2 этаж Только после ремонта на длительное пользование",https://krisha-photos.kcdn.online/webp/ba/ba6aa9af-77f7-44f6-86d6-a0801471b383/9-full.jpg,0,0,564,2024-10-10,676581731,200000
676588566,775d7f1a-285a-4265-a702-f747b2443367,https://krisha.kz/a/show/676588566,3,110,Астана,51.137499,71.411906,"жил. комплекс Astoria, монолитный дом, 2021 г.п., состояние: свежий ремонт, потолки 3.2м., санузел 2 с/у и более, телефон: есть возможность подключения, интернет оптика, меблирована полностью, Впервые сдаётся квартира с панорамным видом. Светлая, тёплая и уютная. Дорогая мебель и техника! дом Пр…",https://krisha-photos.kcdn.online/webp/77/775d7f1a-285a-4265-a702-f747b2443367/1-full.jpg,0,0,25,2024-10-10,676588566,1500000
676603277,92d9d28c-a974-4f2b-8a87-cd24da463f3a,https://krisha.kz/a/show/676603277,1,39,Астана,51.128715,71.370883,"жил. комплекс Акку, монолитный дом, 2015 г.п., состояние: свежий ремонт, жил. площадь 35 м², кухня 11 м², потолки 2.8м., санузел совмещенный, телефон: нет, интернет оптика, меблирована полностью, Сдам 1-ком квартиру, ЖК Акку, отличное месторасположение, школа, дет сад, крытое футбольное поле…",https://krisha-photos.kcdn.online/webp/92/92d9d28c-a974-4f2b-8a87-cd24da463f3a/6-full.jpg,0,0,433,2024-10-10,676603277,170000
676779456,80fb8b2e-3b60-4d7c-8909-5dcba0782eb7,https://krisha.kz/a/show/676779456,2,54,Астана,51.137759,71.381336,"жил. комплекс Manhattan, кирпичный дом, 2019 г.п., состояние: свежий ремонт, жил. площадь 38 м², кухня 20 м², потолки 3м., санузел раздельный, телефон: нет, интернет проводной, меблирована полностью, Сдам серьезным людям: непьющим, некурящим, аккуратным и работающим (без детей и животных). Квартира…",https://krisha-photos.kcdn.online/webp/80/80fb8b2e-3b60-4d7c-8909-5dcba0782eb7/1-full.jpg,0,0,83,2024-10-10,676779456,350000
676907426,17d3714a-e960-4e2c-ac5e-afb7005c7a60,https://krisha.kz/a/show/676907426,3,124,Астана,51.122254,71.431022,"жил. комплекс Viva Plaza, монолитный дом, 2015 г.п., состояние: свежий ремонт, потолки 3м., санузел 2 с/у и более, интернет оптика, меблирована полностью, На длительный срок",https://krisha-photos.kcdn.online/webp/17/17d3714a-e960-4e2c-ac5e-afb7005c7a60/1-full.jpg,0,0,588,2024-10-10,676907426,700000
677360501,4e630f78-636a-471c-86c2-7b5b2925ec35,https://krisha.kz/a/show/677360501,2,62,Астана,51.097553184292,71.407053616561,"жил. комплекс Expo Plaza, 2017 г.п., состояние: свежий ремонт, потолки 3м., санузел раздельный, интернет ADSL, меблирована полностью, Сдаётся в аренду на длительный срок. Комуслуги оплачиваются отдельно +20 тыс. (интернет и кабельное ТВ включены в стоимость). Квартира готова к заселению. Состо…",https://krisha-photos.kcdn.online/webp/4e/4e630f78-636a-471c-86c2-7b5b2925ec35/1-full.jpg,0,0,256,2024-10-10,677360501,300000
677384730,e4b7a019-4fbc-4eac-b59c-9bbce1138568,https://krisha.kz/a/show/677384730,2,72,Астана,51.101751487354,71.396796151264,"жил. комплекс Научный, 2020 г.п., состояние: свежий ремонт, санузел 2 с/у и более, телефон: нет, интернет через TV кабель, меблирована полностью, Сдам в аренду двухкомнатную квартиру в ЖК Научный по адресу Туран, 56. арендная плата 250 тыс + ком услуги + разовый страховой депозит 50 тыс тг",https://krisha-photos.kcdn.online/webp/e4/e4b7a019-4fbc-4eac-b59c-9bbce1138568/1-full.jpg,0,0,595,2024-10-10,677384730,250000
677412449,c5e738bf-19e6-4ced-941e-da2c28d42a64,https://krisha.kz/a/show/677412449,2,78,Астана,51.128168093456,71.419092068504,"жил. комплекс Ray Residence, монолитный дом, 2021 г.п., состояние: свежий ремонт, потолки 3м., санузел 2 с/у и более, телефон: есть возможность подключения, интернет оптика, меблирована полностью, Тихий двор, чистая, уютная, холодильник, стиральная машина",https://krisha-photos.kcdn.online/webp/c5/c5e738bf-19e6-4ced-941e-da2c28d42a64/16-full.jpg,0,0,459,2024-10-10,677412449,450000
677551401,34689d58-db53-4cfd-8985-37ea5878f257,https://krisha.kz/a/show/677551401,1,38,Астана,51.084401,71.426989,"жил. комплекс Венский квартал, кирпичный дом, 2018 г.п., состояние: свежий ремонт, потолки 3м., санузел совмещенный, интернет через TV кабель, меблирована полностью, Сдам на длительный срок новую квартиру со свежим ремонтом. Продуманную до мелочей и полностью укомплектованную. Коммунальные ус…",https://krisha-photos.kcdn.online/webp/34/34689d58-db53-4cfd-8985-37ea5878f257/9-full.jpg,0,0,653,2024-10-10,677551401,300000
